asv,D1N1_419,D1N2_125,D1N3_90,D1N4_45,D2N1_40,D2N2_125,D2N3_200,D2N4_620,D2N5_5,total,Kingdom,Supergroup,Division,Class,Order,Family,Genus,Species
ASV8485,0,0,0,0,0,7,0,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8486,0,0,0,0,0,7,0,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1 X sp.
ASV8488,0,0,0,0,0,7,0,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5 X sp.
ASV8493,0,0,0,0,0,7,0,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-V,Dino-Group-V_X,Dino-Group-V_XX,Dino-Group-V XX sp.
ASV8495,0,0,0,0,0,7,0,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-36,Dino-Group-II-Clade-36_X,Dino-Group-II-Clade-36 X sp.
ASV8496,0,0,0,0,0,6,0,0,1,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5 X sp.
ASV8497,0,0,0,0,0,7,0,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,Dino-Group-II-Clade-9 X sp.
ASV8498,0,0,0,0,0,7,0,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11 X sp.
ASV8499,0,0,0,0,0,7,0,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-18,Dino-Group-II-Clade-18_X,Dino-Group-II-Clade-18 X sp.
ASV8500,0,0,0,0,0,0,7,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,Dino-Group-I-Clade-3 X sp.
ASV8501,0,0,0,0,0,0,7,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-25,Dino-Group-II-Clade-25_X,Dino-Group-II-Clade-25 X sp.
ASV8502,0,0,0,0,0,0,7,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8506,0,0,0,0,0,0,7,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5 X sp.
ASV8509,0,0,0,0,0,0,7,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III XX sp.
ASV8510,0,0,0,0,0,0,7,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II XX sp.
ASV8512,0,0,0,0,0,0,7,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,Dino-Group-II-Clade-22 X sp.
ASV8513,0,0,0,0,0,0,7,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-26,Dino-Group-II-Clade-26_X,Dino-Group-II-Clade-26 X sp.
ASV8516,0,0,0,0,0,0,7,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2 X sp.
ASV8517,0,0,0,0,0,0,7,0,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3 X sp.
ASV8520,0,0,0,0,0,0,0,7,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8521,0,0,0,0,0,0,0,7,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7 X sp.
ASV8524,0,0,0,0,0,0,0,7,0,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-25,Dino-Group-II-Clade-25_X,Dino-Group-II-Clade-25 X sp.
ASV8530,0,0,0,0,0,0,0,0,7,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8536,0,0,0,0,0,0,0,0,7,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Dino-Group-II-Clade-16 X sp.
ASV8539,0,0,0,0,0,0,0,0,7,7,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4 X sp.
ASV618,0,0,0,6,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11 X sp.
ASV1263,0,0,0,6,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5 X sp.
ASV2005,0,0,0,0,6,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV2073,0,0,0,0,0,0,0,0,6,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4 X sp.
ASV2247,0,0,0,0,0,0,0,0,6,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV3197,0,0,0,6,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4 X sp.
ASV3335,0,0,0,0,0,0,0,0,6,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III XX sp.
ASV3959,0,0,0,0,6,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12 X sp.
ASV3990,0,0,0,0,6,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-50,Dino-Group-II-Clade-50_X,Dino-Group-II-Clade-50 X sp.
ASV3996,0,0,0,0,0,0,6,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-55,Dino-Group-II-Clade-55_X,Dino-Group-II-Clade-55 X sp.
ASV4210,0,0,0,0,0,0,0,0,6,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12 X sp.
ASV4487,0,0,0,0,6,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III XX sp.
ASV4490,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-25,Dino-Group-II-Clade-25_X,Dino-Group-II-Clade-25 X sp.
ASV4999,0,1,0,1,0,0,0,4,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV5016,0,0,0,0,3,0,0,0,3,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3 X sp.
ASV5863,0,0,0,0,6,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14 X sp.
ASV5986,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV7037,0,0,0,4,2,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV7435,0,0,6,0,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5 X sp.
ASV7922,0,0,0,0,1,0,0,0,5,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8153,0,0,6,0,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II XX sp.
ASV8522,0,0,0,0,0,0,0,4,2,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II XX sp.
ASV8751,0,6,0,0,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8752,0,6,0,0,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III XX sp.
ASV8753,0,6,0,0,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15 X sp.
ASV8759,0,0,6,0,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8760,0,0,6,0,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-44,Dino-Group-II-Clade-44_X,Dino-Group-II-Clade-44 X sp.
ASV8767,0,0,6,0,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7 X sp.
ASV8768,0,0,6,0,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5 X sp.
ASV8769,0,0,6,0,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11 X sp.
ASV8775,0,0,6,0,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11 X sp.
ASV8779,0,0,0,6,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14 X sp.
ASV8780,0,0,0,6,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5 X sp.
ASV8782,0,0,0,6,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8783,0,0,0,6,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8784,0,0,0,6,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8789,0,0,0,6,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-44,Dino-Group-II-Clade-44_X,Dino-Group-II-Clade-44 X sp.
ASV8792,0,0,0,6,0,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3 X sp.
ASV8797,0,0,0,0,6,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,Dino-Group-I-Clade-3 X sp.
ASV8802,0,0,0,0,6,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,Dino-Group-II-Clade-9 X sp.
ASV8803,0,0,0,0,6,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5 X sp.
ASV8804,0,0,0,0,6,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12 X sp.
ASV8810,0,0,0,0,6,0,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8812,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14 X sp.
ASV8815,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8817,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8818,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8819,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8820,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8821,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8822,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8823,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1 X sp.
ASV8824,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5 X sp.
ASV8829,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11 X sp.
ASV8830,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Dino-Group-II-Clade-16 X sp.
ASV8832,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12 X sp.
ASV8833,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5 X sp.
ASV8834,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,Dino-Group-II-Clade-20 X sp.
ASV8835,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11 X sp.
ASV8837,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4 X sp.
ASV8840,0,0,0,0,0,6,0,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2 X sp.
ASV8841,0,0,0,0,0,0,6,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-21,Dino-Group-II-Clade-21_X,Dino-Group-II-Clade-21 X sp.
ASV8842,0,0,0,0,0,0,6,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14 X sp.
ASV8845,0,0,0,0,0,0,6,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV8846,0,0,0,0,0,0,6,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1 X sp.
ASV8849,0,0,0,0,0,0,6,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-IV,Dino-Group-IV-Hematodinium-Group,Hematodinium,NA
ASV8850,0,0,0,0,0,0,6,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11 X sp.
ASV8852,0,0,0,0,0,0,6,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7 X sp.
ASV8854,0,0,0,0,0,0,6,0,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3 X sp.
ASV8855,0,0,0,0,0,0,0,6,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-IV,Dino-Group-IV-Hematodinium-Group,Hematodinium,Hematodinium sp.
ASV8856,0,0,0,0,0,0,0,6,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11 X sp.
ASV8857,0,0,0,0,0,0,0,6,0,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5 X sp.
ASV8874,0,0,0,0,0,0,0,0,6,6,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3 X sp.
ASV547,0,0,4,0,0,0,1,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5 X sp.
ASV718,0,0,0,0,0,0,0,0,5,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1 X sp.
ASV1474,0,0,0,1,4,0,0,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-44,Dino-Group-II-Clade-44_X,Dino-Group-II-Clade-44 X sp.
ASV1480,0,0,0,0,0,0,0,0,5,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-42,Dino-Group-II-Clade-42_X,Dino-Group-II-Clade-42 X sp.
ASV1566,0,0,0,0,5,0,0,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12 X sp.
ASV1577,0,0,5,0,0,0,0,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV1725,0,0,0,0,5,0,0,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV1759,0,0,0,0,0,0,0,0,5,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4 X sp.
ASV1806,0,0,0,0,0,0,0,0,5,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2 X sp.
ASV1829,0,0,0,0,5,0,0,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II XX sp.
ASV1995,0,0,0,0,0,0,5,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III XX sp.
ASV2603,0,0,0,0,4,0,1,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-25,Dino-Group-II-Clade-25_X,Dino-Group-II-Clade-25 X sp.
ASV2642,0,0,0,5,0,0,0,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV3619,0,0,0,0,5,0,0,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3 X sp.
ASV3795,0,0,0,0,5,0,0,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4 X sp.
ASV4032,0,0,0,0,5,0,0,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV4357,0,0,0,0,0,0,5,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11 X sp.
ASV4649,0,0,0,0,0,5,0,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12 X sp.
ASV4966,0,0,0,0,0,0,0,0,5,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV6195,0,0,0,2,3,0,0,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1 X sp.
ASV6347,0,0,0,0,0,0,5,0,0,5,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1 X sp.
